title,sales_mkt_relatedness_gpt,prompt_version,model,scored_at_utc
Advocacy Volunteer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerial Observer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerial Operator,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerial Performer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerial Photographer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Acoustics Engineer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Analyst,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Assembly Technician,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Buyer,10,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Calibration Technician,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Design Engineer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Electrical Engineer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Engineering,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Engineering Intern,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Inspector,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Internship,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Laboratory Technician,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Maintenance Technician,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Marketer,75,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Operations,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Operator,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Physician,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Project Engineer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Propulsion,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Quality Engineer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Quality Technician,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Recruiter,25,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Safety Engineer,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Sales,88,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Security,0,v2,gpt-5.2,2026-02-26T04:45:53.042665+00:00
Aerospace Software Engineer,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aerospace Supervisor,10,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aerospace Systems Engineer,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aesthetic Injector,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aesthetic Physician,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aesthetic Provider,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aesthetic Sales Representative,90,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affiliate Analyst,55,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affiliate Growth,70,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affiliate Manager,75,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affiliate Marketing,85,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affiliate Marketing Manager,90,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affiliate Marketing Professional,80,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affiliate Marketing Specialist,85,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affiliate Sales,85,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affirmative Action Officer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affirmative Action Specialist,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Affordable Housing Manager,15,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
After School Care Provider,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
After School Caregiver,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
After School Program Coordinator,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
After School Program Manager,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
After School Staff,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
After School Teacher,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
After School Volunteer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
After-School Coordinator,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
After-School Teacher,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aftermarket Sales,85,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aftersales Coordinator,45,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aftersales Trainer,35,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Ag Support,10,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agency Coordinator,35,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Analyst,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Business Analyst,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Coaching,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Consulting,10,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Coordinator,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Data Analyst,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Delivery Lead,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Delivery Specialist,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Developer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Development Leader,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Engineer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Equipment Driver,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Implementation,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Product Owner,10,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Project Manager,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Software,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agile Transformation Leader,10,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agreement Specialist,15,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agri-Tech Consultant,35,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agribusiness Consultant,35,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Account Manager,75,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Accountant,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Analyst,20,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Applicator,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Attorney,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Auditor,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Banker,45,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Buyer,20,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Compliance,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Consultant,30,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Data Scientist,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Economist,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Educator,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Finance Analyst,10,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Handler,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Inspector,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Intern,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Laborer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Lender,50,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Logistics,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Machinery Engineer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Marketer,80,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Marketing,85,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Mechanic,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Operations Engineer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Operations Manager,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Operator,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Parts Manager,60,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Sales,90,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Sales Agent,90,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Science Educator,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Scientist,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Technician,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Technologist,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Trader,50,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Underwriter,15,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agricultural Volunteer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agriculture Account Manager,75,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agriculture Analyst,20,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agriculture Coordinator,10,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agriculture Manager,10,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agriculture Project Manager,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agro Operations,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agro-Tech Lead,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agrochemical Researcher,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Agroecology Scientist,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Ambulance Paramedic,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Cargo Coordinator,5,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Defense Officer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Operations Manager,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Quality Analyst,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Quality Compliance,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Quality Consultant,10,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Quality Engineer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Quality Inspector,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Quality Technician,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Traffic Controller,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Traffic Coordinator,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Traffic Instructor,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Air Transportation Manager,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aircraft Cabin Cleaner,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aircraft Cleaner,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aircraft Cleaning Supervisor,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aircraft Coordinator,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aircraft Deicer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aircraft Dispatcher,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aircraft Engineer,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aircraft Fuel Supervisor,0,v2,gpt-5.2,2026-02-26T04:46:20.825164+00:00
Aircraft Fuel Technician,2,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Inspector,1,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Maintenance Leadership,1,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Maintenance Specialist,1,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Maintenance Supervisor,1,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Maintenance Technician,1,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Mechanic,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Painter,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Propulsion Technician,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Radar Technician,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Records Analyst,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Repair Supervisor,1,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Repairer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Safety Engineer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Sheet Metal Technician,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Aircraft Structures Technician,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airfield Engineer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airfield Maintenance Coordinator,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airfield Operations,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airline Account Manager,75,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airline Operations Coordinator,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Customer Agent,15,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Engineering,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Inspector,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Maintenance Lead,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Operations Coordinator,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Operations Engineer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Operations Intern,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Operations Management,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Police Officer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Project Manager,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Rental Agent,55,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Retail Manager,45,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Security,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Security Officer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Service Agent,15,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Services Agent,15,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Shift Supervisor,10,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Shuttle Driver,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Supervisory,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airport Support,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Airworthiness Inspector,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alarm Monitor,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alarm Project Coordinator,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alarm Systems Technician,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alcohol Sale,80,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Algorithm Developer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Algorithmic Trader,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Algorithmic Trading Developer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
All Source Analyst,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Allergy Nurse,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Allergy Provider,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alliance Director,55,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alliance Manager,50,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alliance Sales Rep,80,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alliance Strategist,45,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Allied Health Instructor,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Allocation Planner,10,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alloy Engineer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alternative Education Teacher,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alternative Healer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alternative Investment Analyst,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alumni Career Coach,15,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alumni Communications,45,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alumni Coordinator,25,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alumni Engagement,35,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alumni Marketer,75,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alumni Program Manager,25,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alumni Project Manager,20,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alumni Relations Coordinator,30,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Alumni Relations Director,40,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Amazon Marketplace Expert,70,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Ambulatory Care Manager,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Ammunition Handler,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Ammunition Inspector,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Ammunition Specialist,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Amusement Park Ride Operator,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analog Engineer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analysis Professional,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analyst,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytical Associate,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytical Chemistry,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytical Chemistry Scientist,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytical Developer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytical Leadership,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytical Technologist,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Consultant,20,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Data Engineer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Developer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Director,10,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Engineering Leader,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Expert,10,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Instructor,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Leadership,10,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Operations Manager,10,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Project Manager,10,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Sales Specialist,75,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Solutions Architect,20,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Analytics Trainer,5,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Anatomy Teacher,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Anatomy and Physiology Instructor,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Android Development,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Anesthesia Nurse,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Anesthesia Technician,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Anesthesiologist,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Anesthetist,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Angiography Technologist,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Angular Developer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Behavior Analyst,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Behaviorist,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Care,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Care Attendant,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Care Manager,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Care Supervisor,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Care Technician,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Care Volunteer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Control Officer,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Feed Formulator,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Feeder,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Geneticist,0,v2,gpt-5.2,2026-02-26T04:46:46.106966+00:00
Animal Handler,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Laboratory Technician,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Manager,5,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Nutrition Expert,10,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Nutrition Sales,85,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Performer,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Product Manager,35,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Rehabilitation Technician,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Researcher,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Sales Specialist,85,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Services Coordinator,5,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Shelter Manager,5,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Therapist,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animal Transporter,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Advisor,10,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Artist,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Creator,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Designer,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Director,5,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Engineer,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Illustrator,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Instructor,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Producer,5,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Project Manager,5,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Teacher,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation Technician,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animation and VFX Artist,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Animator,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Annealing Operator,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Annual Giving Manager,55,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Annual Giving Officer,60,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Annuities Manager,40,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Annuity Consultant,55,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Annuity Sales Agent,90,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Anodizing Technician,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Antenna Engineer,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Anthropology Instructor,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Anthropology Professor,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Anthropology Teacher,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Anti Money Laundering Analyst,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Anti Money Laundering Specialist,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Anti-Corruption Compliance,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Antimicrobial Coordinator,10,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Antique Store Manager,35,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Antiques Buyer,25,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Antitrust Counsel,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Antitrust Lawyer,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Antitrust Legal Expert,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Apartment Community Manager,40,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Apartment Rental Coordinator,60,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Apheresis Nurse,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
Apheresis Technician,0,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
App Marketing Specialist,85,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
App Optimization,75,v2,gpt-5.2,2026-02-26T04:47:06.953122+00:00
